OBJECTID,elevation
298589,6.0
299084,267.0
299376,276.0
299399,423.0
299476,219.0
299481,199.0
299491,301.0
299497,314.0
299527,290.0
299528,298.0
299533,392.0
299544,163.0
299545,327.0
299546,220.0
299547,244.0
299548,357.0
299550,306.0
299571,304.0
299601,274.0
299608,292.0
299667,500.0
299680,155.0
299702,265.0
299736,175.0
299737,233.0
299738,245.0
299739,291.0
299740,280.0
299741,275.0
299742,243.0
299743,283.0
299745,287.0
299746,258.0
299747,195.0
299748,330.0
299749,334.0
299750,317.0
299751,401.0
299752,353.0
299753,325.0
299825,194.0
299843,272.0
299849,37.0
299883,363.0
299909,385.0
299922,241.0
299985,412.0
299986,196.0
300027,339.0
300039,506.0
300051,469.0
300052,322.0
300057,214.0
300058,244.0
300060,453.0
300065,313.0
300067,334.0
300071,253.0
300076,338.0
300077,209.0
300078,276.0
300079,293.0
300088,631.0
300089,265.0
300107,286.0
300109,370.0
300129,284.0
300130,360.0
300131,625.0
300133,325.0
300143,327.0
300144,301.0
300158,515.0
300242,388.0
300244,255.0
300289,301.0
300297,351.0
300303,345.0
300357,205.0
300361,275.0
300439,384.0
300440,329.0
300442,232.0
300444,392.0
300446,251.0
300447,410.0
300452,258.0
300454,441.0
300456,304.0
300457,282.0
300461,398.0
300468,313.0
300474,214.0
300478,334.0
300484,235.0
300485,570.0
300502,710.0
300509,237.0
300511,230.0
300519,458.0
300527,381.0
300528,522.0
300530,206.0
300533,272.0
300538,445.0
300540,335.0
300543,286.0
300544,346.0
300545,299.0
300546,404.0
300547,331.0
300555,337.0
300556,286.0
300557,204.0
300563,194.0
300593,254.0
300616,281.0
300624,220.0
300644,267.0
300647,498.0
300648,174.0
300651,302.0
300658,394.0
300660,227.0
300662,407.0
300670,264.0
300673,295.0
300678,727.0
300685,409.0
300688,430.0
300699,307.0
300743,334.0
300753,333.0
300779,404.0
300796,342.0
300816,337.0
300840,231.0
300880,256.0
300916,391.0
300917,314.0
300924,399.0
300927,381.0
300944,314.0
300947,352.0
300955,302.0
300963,1480.0
300964,349.0
300968,291.0
300969,412.0
300972,382.0
300997,335.0
301002,373.0
301003,338.0
301074,324.0
301118,376.0
301133,451.0
301139,339.0
301140,301.0
301151,429.0
301153,285.0
301155,299.0
301159,336.0
301160,416.0
301166,324.0
301167,325.0
301170,397.0
301172,148.0
301177,465.0
301179,248.0
301180,281.0
301181,373.0
301182,540.0
301183,332.0
301190,243.0
301194,336.0
301195,343.0
301196,284.0
301203,228.0
301211,563.0
301218,354.0
301276,1983.0
301307,285.0
301365,308.0
301416,400.0
301420,369.0
301424,306.0
301426,361.0
301428,425.0
301431,256.0
301450,519.0
301458,324.0
301461,412.0
301464,268.0
301476,401.0
301481,361.0
301482,384.0
301483,287.0
301493,262.0
301501,335.0
301508,333.0
301509,360.0
301510,347.0
301516,314.0
301534,342.0
301552,347.0
301569,187.0
301570,262.0
301572,221.0
301575,284.0
301576,314.0
301578,244.0
301594,431.0
301603,292.0
301605,334.0
301614,467.0
301616,390.0
301617,300.0
301637,357.0
301642,368.0
301644,300.0
301647,307.0
301728,339.0
301729,796.0
301730,289.0
301749,368.0
301756,409.0
301760,355.0
301762,308.0
301771,1278.0
301781,285.0
301782,315.0
301784,278.0
301785,277.0
301786,316.0
301788,502.0
301789,259.0
301790,236.0
301803,305.0
301807,383.0
301888,321.0
301895,319.0
301904,407.0
301909,341.0
301928,448.0
301932,1141.0
301937,322.0
301942,279.0
301999,255.0
302026,349.0
302047,428.0
302054,315.0
302058,308.0
302062,214.0
302069,380.0
302091,200.0
302093,189.0
302097,272.0
302165,326.0
302192,451.0
302326,236.0
302385,299.0
302447,185.0
302491,266.0
302501,365.0
302506,286.0
302530,197.0
302546,327.0
302553,196.0
302554,296.0
302556,271.0
302617,1346.0
302695,379.0
302700,193.0
302735,613.0
302736,332.0
302742,331.0
302756,513.0
302770,454.0
302784,288.0
302808,384.0
302912,480.0
302917,543.0
302936,437.0
302950,477.0
302952,391.0
302956,250.0
302960,194.0
302968,169.0
302974,267.0
302987,358.0
302995,210.0
302997,329.0
303001,245.0
303004,196.0
303005,350.0
303038,275.0
303116,238.0
303124,293.0
303181,308.0
303193,465.0
303215,382.0
303217,293.0
303232,322.0
303254,410.0
303283,387.0
303289,340.0
303292,304.0
303300,290.0
303316,301.0
303320,357.0
303332,484.0
303338,253.0
303366,301.0
303375,275.0
303424,459.0
303433,263.0
303446,480.0
303467,312.0
303472,320.0
303488,365.0
303492,269.0
303493,215.0
303498,233.0
303500,397.0
303515,259.0
303518,281.0
303523,340.0
303528,556.0
303541,228.0
303563,310.0
303608,437.0
303623,359.0
303631,427.0
303632,261.0
303651,220.0
303658,359.0
303678,335.0
303717,312.0
303755,274.0
303772,134.0
303873,282.0
303901,24.0
303981,241.0
303983,263.0
304140,386.0
304207,248.0
304242,288.0
304245,327.0
304263,367.0
304355,377.0
304400,209.0
304411,289.0
304534,264.0
304561,371.0
304562,216.0
304563,327.0
304567,304.0
304573,285.0
304575,326.0
304579,272.0
304596,321.0
304664,711.0
304667,250.0
304721,317.0
304763,336.0
304822,232.0
304862,306.0
304905,313.0
304945,302.0
305156,284.0
305490,454.0
305502,443.0
305529,306.0
305642,469.0
305668,321.0
305681,316.0
305700,314.0
305748,362.0
306139,551.0
